Type:uinteger,Time:timestampu,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:timestampu,Logger:string,Module:string,Domain:string,Local Time:timestampu,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,
,152690948338,0,C64XP_2,LS_cpuLoad: 0%,Load,CPU,CPU,0.00,5,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,92673936188,0,,,,,,,,
,152724646806,0,C64XP_3,"LM_post: sem: 0x8745c0, count: 4",Semaphore_LM_post,Unknown,,,8,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665390874,8865216,4,,,,,,,
,152724709609,0,C64XP_3,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,9,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77665434840,8735056,2392932,1,0,,,,,
,152724716972,0,C64XP_3,"LM_switch: oldtsk: 0x0, oldfunc: 0x0, newtsk: 0x8746b8, newfunc: 0x29bd80",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,10,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77665439990,0,0,8865464,2735488,,,,,
,152724717846,0,C64XP_3,"LD_exit: tsk: 0x8746b8, func: 0x29bd80",Task_LD_exit,Unknown,,,11,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77665440601,8865464,2735488,,,,,,,
,152724718224,0,C64XP_3,"LD_block: tsk: 0x8746b8, func: 0x29bd80",Task_LD_block,Unknown,,,12,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77665440866,8865464,2735488,,,,,,,
,152724719432,0,C64XP_3,"LM_switch: oldtsk: 0x8746b8, oldfunc: 0x29bd80, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,13,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77665441711,8865464,2735488,8865608,2411284,,,,,
,152724720015,0,C64XP_3,"LM_pend: sem: 0x8745c0, count: 5, timeout: -1",Semaphore_LM_pend,Unknown,,,14,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665442124,8865216,5,4294967295,0,,,,,
,152724725981,0,C64XP_3,"LM_post: sem: 0x852fa8, count: 0",Semaphore_LM_post,Unknown,,,15,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665446300,8728488,0,,,,,,,
,152724731166,0,C64XP_3,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,16,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665449930,8728488,1,,,,,,,
,152724736644,0,C64XP_3,"LM_post: sem: 0x852f08, count: 0",Semaphore_LM_post,Unknown,,,17,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665453762,8728328,0,,,,,,,
,152724741769,0,C64XP_3,"LM_post: sem: 0x852f08, count: 1",Semaphore_LM_post,Unknown,,,18,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665457348,8728328,1,,,,,,,
,152724743955,0,C64XP_3,"LM_pend: sem: 0x8535c8, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,19,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665458881,8730056,1,4294967295,0,,,,,
,152724748858,0,C64XP_3,"LM_pend: sem: 0x8535b0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665462310,8730032,0,4294967295,0,,,,,
,152724749346,0,C64XP_3,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,21,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77665462654,8865608,2411284,,,,,,,
,152724750366,0,C64XP_3,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,22,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77665463370,8865608,2411284,8735056,2392932,,,,,
,152724751018,0,C64XP_3,tsk1_func,printf,Unknown,,,1,Main Logger,,xdc.runtime.Main,77665463822,8961613,,,,,,,,
6,152724751438,0,C64XP_3,Start: Tsk Header 1,Start,Tsk,Tsk,,2,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77665464116,8961623,1,,,,,,,
6,152724751789,0,C64XP_3,Stop: Tsk Header 1,Stop,Tsk,Tsk,,3,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77665464361,8961623,1,,,,,,,
,152724753255,0,C64XP_3,"LM_pend: sem: 0x8535c8, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,23,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665465389,8730056,0,4294967295,0,,,,,
,152724753726,0,C64XP_3,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,24,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77665465718,8735056,2392932,,,,,,,
,152724754575,0,C64XP_3,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,25,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77665466314,8735056,2392932,8865536,2764320,,,,,
,152724756084,0,C64XP_3,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,26,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665467370,8866716,1,4294967295,0,,,,,
,152724757138,0,C64XP_3,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,27,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665468107,8866716,0,,,,,,,
,152724757909,0,C64XP_3,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,28,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665468650,8866716,1,4294967295,0,,,,,
,152724758406,0,C64XP_3,"LS_taskLoad: 0x8746b8,356030086,356026976,0x29bd80",Load,TSK,ti_ndk_config_Global_stackThread(),100.00,1,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,77665468993,8865464,356030086,356026976,2735488,,,,,
,152724758749,0,C64XP_3,"LS_taskLoad: 0x874700,832,356023047,0x2a2e20",Load,TSK,TSK_idle,0.00,2,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,77665469236,8865536,832,356023047,2764320,,,,,
,152724759101,0,C64XP_3,"LS_taskLoad: 0x874748,21727,356019367,0x24cb14",Load,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),0.01,3,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,77665469480,8865608,21727,356019367,2411284,,,,,
,152724759444,0,C64XP_3,"LS_taskLoad: 0x854950,2969,33621,0x248364",Load,TSK,tsk1_func(),8.83,4,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,77665469723,8735056,2969,33621,2392932,,,,,
,152724759786,0,C64XP_3,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,29,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77665469962,8866716,0,,,,,,,
,152724760146,0,C64XP_3,LS_cpuLoad: 0%,Load,CPU,CPU,0.00,5,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,77665470211,0,,,,,,,,
,152754751412,0,C64XP_4,"LM_post: sem: 0x8745c0, count: 4",Semaphore_LM_post,Unknown,,,8,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624501306,8865216,4,,,,,,,
,152754813650,0,C64XP_4,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,9,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62624544872,8735056,2392932,1,0,,,,,
,152754821012,0,C64XP_4,"LM_switch: oldtsk: 0x0, oldfunc: 0x0, newtsk: 0x8746b8, newfunc: 0x29bd80",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,10,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,62624550024,0,0,8865464,2735488,,,,,
,152754821887,0,C64XP_4,"LD_exit: tsk: 0x8746b8, func: 0x29bd80",Task_LD_exit,Unknown,,,11,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62624550635,8865464,2735488,,,,,,,
,152754822264,0,C64XP_4,"LD_block: tsk: 0x8746b8, func: 0x29bd80",Task_LD_block,Unknown,,,12,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62624550900,8865464,2735488,,,,,,,
,152754823472,0,C64XP_4,"LM_switch: oldtsk: 0x8746b8, oldfunc: 0x29bd80, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,13,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,62624551745,8865464,2735488,8865608,2411284,,,,,
,152754824055,0,C64XP_4,"LM_pend: sem: 0x8745c0, count: 5, timeout: -1",Semaphore_LM_pend,Unknown,,,14,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624552158,8865216,5,4294967295,0,,,,,
,152754830021,0,C64XP_4,"LM_post: sem: 0x852fa8, count: 0",Semaphore_LM_post,Unknown,,,15,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624556334,8728488,0,,,,,,,
,152754835207,0,C64XP_4,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,16,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624559964,8728488,1,,,,,,,
,152754840684,0,C64XP_4,"LM_post: sem: 0x852f08, count: 0",Semaphore_LM_post,Unknown,,,17,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624563796,8728328,0,,,,,,,
,152754845810,0,C64XP_4,"LM_post: sem: 0x852f08, count: 1",Semaphore_LM_post,Unknown,,,18,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624567382,8728328,1,,,,,,,
,152754847995,0,C64XP_4,"LM_pend: sem: 0x8535c8, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,19,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624568915,8730056,1,4294967295,0,,,,,
,152754852898,0,C64XP_4,"LM_pend: sem: 0x8535b0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624572344,8730032,0,4294967295,0,,,,,
,152754853387,0,C64XP_4,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,21,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62624572688,8865608,2411284,,,,,,,
,152754854407,0,C64XP_4,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,22,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,62624573404,8865608,2411284,8735056,2392932,,,,,
,152754855058,0,C64XP_4,tsk1_func,printf,Unknown,,,1,Main Logger,,xdc.runtime.Main,62624573856,8961613,,,,,,,,
6,152754855478,0,C64XP_4,Start: Tsk Header 1,Start,Tsk,Tsk,,2,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,62624574150,8961623,1,,,,,,,
6,152754855830,0,C64XP_4,Stop: Tsk Header 1,Stop,Tsk,Tsk,,3,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,62624574395,8961623,1,,,,,,,
,152754857295,0,C64XP_4,"LM_pend: sem: 0x8535c8, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,23,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624575423,8730056,0,4294967295,0,,,,,
,152754857767,0,C64XP_4,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,24,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62624575752,8735056,2392932,,,,,,,
,152754858615,0,C64XP_4,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,25,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,62624576348,8735056,2392932,8865536,2764320,,,,,
,152754860107,0,C64XP_4,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,26,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624577392,8866716,1,4294967295,0,,,,,
,152754861161,0,C64XP_4,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,27,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624578129,8866716,0,,,,,,,
,152754861932,0,C64XP_4,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,28,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624578672,8866716,1,4294967295,0,,,,,
,152754862430,0,C64XP_4,"LS_taskLoad: 0x8746b8,-1799957992,-1799961118,0x29bd80",Load,TSK,ti_ndk_config_Global_stackThread(),100.00,1,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,62624579015,8865464,2495009304,2495006178,2735488,,,,,
,152754862772,0,C64XP_4,"LS_taskLoad: 0x874700,832,-1799965039,0x2a2e20",Load,TSK,TSK_idle,0.00,2,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,62624579258,8865536,832,2495002257,2764320,,,,,
,152754863124,0,C64XP_4,"LS_taskLoad: 0x874748,21727,-1799968717,0x24cb14",Load,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),0.00,3,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,62624579502,8865608,21727,2494998579,2411284,,,,,
,152754863467,0,C64XP_4,"LS_taskLoad: 0x854950,2969,33609,0x248364",Load,TSK,tsk1_func(),8.83,4,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,62624579745,8735056,2969,33609,2392932,,,,,
,152754863810,0,C64XP_4,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,29,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62624579984,8866716,0,,,,,,,
,152754864170,0,C64XP_4,LS_cpuLoad: 0%,Load,CPU,CPU,0.00,5,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,62624580233,0,,,,,,,,
,152756650541,0,C64XP_1,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,30,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,106726523357,8865184,0,1,0,,,,,
,152767020290,0,C64XP_5,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,29,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,280532000,8865184,1,1,0,,,,,
,152824717618,0,C64XP_3,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,30,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77735440442,8865184,0,1,0,,,,,
,152854821710,0,C64XP_4,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,30,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,62694550512,8865184,0,1,0,,,,,
,152856650673,0,C64XP_1,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,31,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,106796523449,8865184,1,1,0,,,,,
,152866261353,0,C64XP_5,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,30,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,350000744,8866716,1,4294967295,0,,,,,
,152866262382,0,C64XP_5,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,31,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,350001459,8866716,0,,,,,,,
,152866263136,0,C64XP_5,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,32,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,350001989,8866716,1,4294967295,0,,,,,
,152866263624,0,C64XP_5,"LS_taskLoad: 0x8746b8,532416,349971668,0x29bd80",Load,TSK,ti_ndk_config_Global_stackThread(),0.15,1,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,350002329,8865464,532416,349971668,2735488,,,,,
,152866263967,0,C64XP_5,"LS_taskLoad: 0x874700,349443086,349967737,0x2a2e20",Load,TSK,TSK_idle,99.85,2,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,350002572,8865536,349443086,349967737,2764320,,,,,
,152866264319,0,C64XP_5,"LS_taskLoad: 0x874748,21805,349964055,0x24cb14",Load,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),0.01,3,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,350002816,8865608,21805,349964055,2411284,,,,,
,152866264662,0,C64XP_5,"LS_taskLoad: 0x854950,2969,349475993,0x248364",Load,TSK,tsk1_func(),0.00,4,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,350003059,8735056,2969,349475993,2392932,,,,,
,152866265004,0,C64XP_5,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,33,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,350003298,8866716,0,,,,,,,
,152866265364,0,C64XP_5,LS_cpuLoad: 0%,Load,CPU,CPU,0.00,5,Load Logger,ti.sysbios.utils.Load,ti.sysbios.utils.Load,350003547,0,,,,,,,,
,152867020644,0,C64XP_5,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,34,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,350532248,8865184,1,1,0,,,,,
,152924717742,0,C64XP_3,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,31,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77805440528,8865184,1,1,0,,,,,
,152954821834,0,C64XP_4,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,31,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,62764550598,8865184,1,1,0,,,,,
,152956650934,0,C64XP_1,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,32,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,106866523629,8865184,1,1,0,,,,,
,152967020854,0,C64XP_5,"LM_post: event: 0x8745a0, currEvents: 0x1, eventId: 0x1",Event_LM_post,Unknown,,,35,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,420532392,8865184,1,1,0,,,,,
,152979482502,0,C64XP_1,"LM_post: sem: 0x8535b0, count: 0",Semaphore_LM_post,Unknown,,,33,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,106882505729,8730032,0,,,,,,,
,152979483111,0,C64XP_1,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,34,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,106882506158,8865608,2411284,1,0,,,,,
,152979484337,0,C64XP_1,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,35,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,106882507013,8865536,2764320,8865608,2411284,,,,,
,152979487834,0,C64XP_1,"LM_post: sem: 0x8535c8, count: 0",Semaphore_LM_post,Unknown,,,36,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,106882509463,8730056,0,,,,,,,
,152979488331,0,C64XP_1,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,37,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,106882509810,8735056,2392932,1,0,,,,,
,152979492771,0,C64XP_3,"LM_post: sem: 0x8535b0, count: 0",Semaphore_LM_post,Unknown,,,32,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77843783052,8730032,0,,,,,,,
,152979493388,0,C64XP_3,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,33,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77843783485,8865608,2411284,1,0,,,,,
,152979494614,0,C64XP_3,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,34,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77843784342,8865536,2764320,8865608,2411284,,,,,
,152979497862,0,C64XP_4,"LM_post: sem: 0x8535b0, count: 0",Semaphore_LM_post,Unknown,,,32,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62781823822,8730032,0,,,,,,,
,152979498479,0,C64XP_4,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,33,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62781824251,8865608,2411284,1,0,,,,,
,152979499199,0,C64XP_1,"LM_pend: event: 0x8745a0, currEvents: 0x1, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,38,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,106882517416,8865184,1,0,7,4294967295,0,0,0,
,152979499705,0,C64XP_4,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,34,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,62781825110,8865536,2764320,8865608,2411284,,,,,
,152979501102,0,C64XP_1,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,39,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,106882518747,8865184,0,0,7,4294967295,0,0,0,
,152979501728,0,C64XP_1,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,40,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,106882519187,8865608,2411284,,,,,,,
,152979502757,0,C64XP_1,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,41,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,106882519910,8865608,2411284,8735056,2392932,,,,,
,152979507668,0,C64XP_1,"LM_pend: sem: 0x8535b0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,42,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,106882523347,8730032,0,4294967295,0,,,,,
,152979508131,0,C64XP_1,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,43,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,106882523667,8735056,2392932,,,,,,,
,152979509048,0,C64XP_1,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,44,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,106882524314,8735056,2392932,8865536,2764320,,,,,
,152979510437,0,C64XP_3,"LM_post: sem: 0x8535c8, count: 0",Semaphore_LM_post,Unknown,,,35,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77843795416,8730056,0,,,,,,,
,152979510934,0,C64XP_3,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,36,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77843795763,8735056,2392932,1,0,,,,,
,152979515614,0,C64XP_4,"LM_post: sem: 0x8535c8, count: 0",Semaphore_LM_post,Unknown,,,35,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,62781836248,8730056,0,,,,,,,
,152979516111,0,C64XP_4,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,36,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,62781836595,8735056,2392932,1,0,,,,,
,152979521879,0,C64XP_3,"LM_pend: event: 0x8745a0, currEvents: 0x1, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,37,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77843803427,8865184,1,0,7,4294967295,0,0,0,
,152979523774,0,C64XP_3,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,38,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77843804750,8865184,0,0,7,4294967295,0,0,0,
,152979524399,0,C64XP_3,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,39,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77843805190,8865608,2411284,,,,,,,
,152979525437,0,C64XP_3,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,40,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77843805915,8865608,2411284,8735056,2392932,,,,,
