Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
,52991776399,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66801,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35519586087,8865256,2705792,0,0,,,,,,
,52991776974,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66802,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35519586487,8865256,,,,,,,,,
,52992774808,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dcc",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66803,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35520284971,8864704,2791456,2,14,2436556,0,0,0,,
,52992775219,0,C64XP_B,LM_tick: tick: 44906,Clock_LM_tick,Unknown,,,66804,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35520285259,44906,,,,,,,,,
,52992775639,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66805,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35520285554,8865256,2705792,15,0,,,,,,
,52992776008,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66806,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35520285813,8864704,,,,,,,,,
,52992776402,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66807,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35520286089,8865256,2705792,0,0,,,,,,
,52992776977,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66808,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35520286489,8865256,,,,,,,,,
,52993774811,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252de0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66809,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35520984973,8864704,2791456,2,14,2436576,0,0,0,,
,52993775222,0,C64XP_B,LM_tick: tick: 44907,Clock_LM_tick,Unknown,,,66810,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35520985261,44907,,,,,,,,,
,52993775642,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66811,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35520985556,8865256,2705792,15,0,,,,,,
,52993776011,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66812,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35520985815,8864704,,,,,,,,,
,52993776405,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66813,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35520986091,8865256,2705792,0,0,,,,,,
,52993776979,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66814,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35520986491,8865256,,,,,,,,,
,52994774814,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dd8",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66815,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35521684975,8864704,2791456,2,14,2436568,0,0,0,,
,52994775225,0,C64XP_B,LM_tick: tick: 44908,Clock_LM_tick,Unknown,,,66816,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35521685263,44908,,,,,,,,,
,52994775645,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66817,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35521685558,8865256,2705792,15,0,,,,,,
,52994776014,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66818,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35521685817,8864704,,,,,,,,,
,52994776408,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66819,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35521686093,8865256,2705792,0,0,,,,,,
,52994776982,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66820,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35521686493,8865256,,,,,,,,,
,52995774817,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252de4",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66821,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35522384977,8864704,2791456,2,14,2436580,0,0,0,,
,52995775228,0,C64XP_B,LM_tick: tick: 44909,Clock_LM_tick,Unknown,,,66822,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35522385265,44909,,,,,,,,,
,52995775648,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66823,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35522385560,8865256,2705792,15,0,,,,,,
,52995776017,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66824,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35522385819,8864704,,,,,,,,,
,52995776411,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66825,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35522386095,8865256,2705792,0,0,,,,,,
,52995776985,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66826,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35522386495,8865256,,,,,,,,,
,52996774819,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dea",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66827,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35523084979,8864704,2791456,2,14,2436586,0,0,0,,
,52996775231,0,C64XP_B,LM_tick: tick: 44910,Clock_LM_tick,Unknown,,,66828,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35523085267,44910,,,,,,,,,
,52996775651,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66829,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35523085562,8865256,2705792,15,0,,,,,,
,52996776019,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66830,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35523085821,8864704,,,,,,,,,
,52996776414,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66831,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35523086097,8865256,2705792,0,0,,,,,,
,52996776988,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66832,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35523086497,8865256,,,,,,,,,
,52997774822,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dea",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66833,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35523784981,8864704,2791456,2,14,2436586,0,0,0,,
,52997775234,0,C64XP_B,LM_tick: tick: 44911,Clock_LM_tick,Unknown,,,66834,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35523785269,44911,,,,,,,,,
,52997775654,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66835,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35523785564,8865256,2705792,15,0,,,,,,
,52997776022,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66836,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35523785823,8864704,,,,,,,,,
,52997776417,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66837,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35523786099,8865256,2705792,0,0,,,,,,
,52997776991,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66838,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35523786499,8865256,,,,,,,,,
,52998774825,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252d78",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66839,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35524484983,8864704,2791456,2,14,2436472,0,0,0,,
,52998775237,0,C64XP_B,LM_tick: tick: 44912,Clock_LM_tick,Unknown,,,66840,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35524485271,44912,,,,,,,,,
,52998775657,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66841,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35524485566,8865256,2705792,15,0,,,,,,
,52998776025,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66842,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35524485825,8864704,,,,,,,,,
,52998776419,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66843,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35524486101,8865256,2705792,0,0,,,,,,
,52998776994,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66844,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35524486501,8865256,,,,,,,,,
,52999774828,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252d86",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66845,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35525184985,8864704,2791456,2,14,2436486,0,0,0,,
,52999775239,0,C64XP_B,LM_tick: tick: 44913,Clock_LM_tick,Unknown,,,66846,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35525185273,44913,,,,,,,,,
,52999775659,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66847,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35525185568,8865256,2705792,15,0,,,,,,
,52999776028,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66848,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35525185827,8864704,,,,,,,,,
,52999776422,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66849,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35525186103,8865256,2705792,0,0,,,,,,
,52999776997,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66850,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35525186503,8865256,,,,,,,,,
,53000774831,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dd4",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66851,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35525884987,8864704,2791456,2,14,2436564,0,0,0,,
,53000775242,0,C64XP_B,LM_tick: tick: 44914,Clock_LM_tick,Unknown,,,66852,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35525885275,44914,,,,,,,,,
,53000775662,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66853,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35525885570,8865256,2705792,15,0,,,,,,
,53000776031,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66854,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35525885829,8864704,,,,,,,,,
,53000776425,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66855,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35525886105,8865256,2705792,0,0,,,,,,
,53000777000,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66856,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35525886505,8865256,,,,,,,,,
,53001774834,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252de4",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66857,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35526584989,8864704,2791456,2,14,2436580,0,0,0,,
,53001775245,0,C64XP_B,LM_tick: tick: 44915,Clock_LM_tick,Unknown,,,66858,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35526585277,44915,,,,,,,,,
,53001775665,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66859,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35526585572,8865256,2705792,15,0,,,,,,
,53001776034,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66860,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35526585831,8864704,,,,,,,,,
,53001776428,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66861,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35526586107,8865256,2705792,0,0,,,,,,
,53001777002,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66862,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35526586507,8865256,,,,,,,,,
,53002774837,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252ddc",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66863,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35527284991,8864704,2791456,2,14,2436572,0,0,0,,
,53002775248,0,C64XP_B,LM_tick: tick: 44916,Clock_LM_tick,Unknown,,,66864,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35527285279,44916,,,,,,,,,
,53002775668,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66865,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35527285574,8865256,2705792,15,0,,,,,,
,53002776037,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66866,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35527285833,8864704,,,,,,,,,
,53002776431,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66867,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35527286109,8865256,2705792,0,0,,,,,,
,53002777005,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66868,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35527286509,8865256,,,,,,,,,
6,53003541877,0,C64XP_B,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x252cb0:",Stop,FUNC,matmult().854950,matmult(),800,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,35527821924,8964532,8735056,2436272,0,,,,,,
6,53003542382,0,C64XP_B,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x2529c4:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),801,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,35527822276,8964532,8735056,2435524,0,,,,,,
6,53003542760,0,C64XP_B,"VALUE=450 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,450,802,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,35527822540,450,0,0,8964884,,,,,,
6,53003721680,0,C64XP_B,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x2529c4:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),803,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,35527947781,8964532,8735056,2435524,0,,,,,,
6,53003722100,0,C64XP_B,Stop: Math Oprns:,Stop,,Math Oprns:,,804,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,35527948075,8964862,,,,,,,,,
,53003731100,0,C64XP_B,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,66869,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,35527954377,8739608,0,4294967295,0,,,,,,
,53003731700,0,C64XP_B,"LD_block: tsk: 0x854950, func: 0x252244",Task_LD_block,Unknown,tsk1_func(),,66870,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,35527954797,8735056,2433604,,,,,,,,
,53003732660,0,C64XP_B,"LM_switch: oldtsk: 0x854950, oldfunc: 0x252244, newtsk: 0x874750, newfunc: 0x249a60",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,66871,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,35527955470,8735056,2433604,8865616,2398816,,,,,,
,53003760491,0,C64XP_B,"LM_pend: sem: 0x852f08, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,66872,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,35527974950,8728328,1,4294967295,0,,,,,,
,53003761125,0,C64XP_B,"LM_pend: sem: 0x852f08, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,66873,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,35527975394,8728328,0,4294967295,0,,,,,,
,53003761605,0,C64XP_B,"LD_block: tsk: 0x874750, func: 0x249a60",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,66874,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,35527975732,8865616,2398816,,,,,,,,
,53003762591,0,C64XP_B,"LM_switch: oldtsk: 0x874750, oldfunc: 0x249a60, newtsk: 0x874708, newfunc: 0x2aa860",CtxChg,TSK,TSK_idle,,66875,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,35527976424,8865616,2398816,8865544,2795616,,,,,,
,53003774977,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29ddf4",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,66876,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35527985093,8864704,2791456,2,14,2743796,0,0,0,,
,53003775440,0,C64XP_B,LM_tick: tick: 44917,Clock_LM_tick,Unknown,,,66877,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35527985417,44917,,,,,,,,,
,53003775851,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,66878,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35527985703,8865256,2705792,15,0,,,,,,
,53003776237,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,66879,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35527985975,8864704,,,,,,,,,
,53003776674,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66880,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35527986280,8865256,2705792,0,0,,,,,,
,53003777300,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,66881,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35527986719,8865256,,,,,,,,,
,53003802902,0,C64XP_B,"LM_begin: hwi: 0x8532d8, func: 0x2a81a0, preThread: 2, intNum: 5, irp: 0x29dd98",Start,HWI,ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I(),,66882,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35528004638,8729304,2785696,2,5,2743704,0,0,0,,
,53003804814,0,C64XP_B,"LM_post: swi: 0x853644, func: 0x2a9fe0, pri: 15",Swi_LM_post,Unknown,,,66883,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35528005980,8730180,2793440,15,0,,,,,,
,53003806922,0,C64XP_B,LD_end: hwi: 0x8532d8,Stop,HWI,ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I(),,66884,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35528007452,8729304,,,,,,,,,
,53003807342,0,C64XP_B,"LM_begin: swi: 0x853644, func: 0x2a9fe0, preThread: 0",Start,SWI,ti_sdo_ipc_transports_TransportShm_swiFxn__I(),,66885,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35528007745,8730180,2793440,0,0,,,,,,
,53003812451,0,C64XP_B,"LM_post: sem: 0x852f08, count: 0",Semaphore_LM_post,Unknown,,,66886,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,35528011321,8728328,0,,,,,,,,
,53003813000,0,C64XP_B,"LD_ready: tsk: 0x874750, func: 0x249a60, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,66887,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,35528011710,8865616,2398816,1,0,,,,,,
,53003815665,0,C64XP_B,LD_end: swi: 0x853644,Stop,SWI,ti_sdo_ipc_transports_TransportShm_swiFxn__I(),,66888,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35528013573,8730180,,,,,,,,,
,53003816651,0,C64XP_B,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2aa860, newtsk: 0x874750, newfunc: 0x249a60",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,66889,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,35528014261,8865544,2795616,8865616,2398816,,,,,,
,53003828822,0,C64XP_B,"LM_pend: sem: 0x852f08, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,66890,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,35528022784,8728328,0,4294967295,0,,,,,,
,53003829337,0,C64XP_B,"LD_block: tsk: 0x874750, func: 0x249a60",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,66891,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,35528023144,8865616,2398816,,,,,,,,
,53003830220,0,C64XP_B,"LM_switch: oldtsk: 0x874750, oldfunc: 0x249a60, newtsk: 0x874708, newfunc: 0x2aa860",CtxChg,TSK,TSK_idle,,66892,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,35528023762,8865616,2398816,8865544,2795616,,,,,,
,53003838508,0,C64XP_B,"LM_begin: hwi: 0x8532d8, func: 0x2a81a0, preThread: 2, intNum: 5, irp: 0x2aa8b0",Start,HWI,ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I(),,66893,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35528029562,8729304,2785696,2,5,2795696,0,0,0,,
